"file_id","chunk_id","context_statement","mechanism_statement","outcome_statement","confidence","confidience_justification","evidence_paraphrase","evidence_quote","evidence_type","evidence_type_narrative","research_question_mapped","country","programme"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_019","Saudi Arabia chose a market-based approach in which offset joint ventures operate like normal businesses after establishment.","Instead of ongoing subsidies, the programme relies on monitoring and compliance checks (technology transfer, Saudi training, financial plans) to ensure obligations are met while ventures face market discipline.","Offset joint ventures receive limited post-implementation assistance but are monitored for compliance with agreed obligations.","high","The monitoring/assistance arrangement is stated directly in the text.","The chapter states that once a joint venture was implemented it received no more assistance than any other business, but the committee monitored compliance on technology transfer, Saudi training, and financial plans.","it would be monitored by the Committee to ensure compliance with the agreement","case_study","Administrative design description of the Peace Shield offset programme and how joint ventures were treated after launch.","rq3; rq5","saudi_arabia","peace_shield"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_020","Saudi Arabia restricts eligible local participation in offsets to pre-qualified domestic companies with specified organisational characteristics.","By screening and pre-qualifying domestic partners, the committee attempts to manage programme risk and ensure participating firms can meet governance and performance expectations.","Offset participation is channelled through vetted Saudi firms, shaping who can form joint ventures and receive offset-linked investments.","high","The requirement is explicitly stated; the risk-management intention is a straightforward inference from the described screening function.","The authors describe participant eligibility and pre-qualification requirements, implying a governance mechanism aimed at screening partners before they enter offset ventures.","Every company must be pre-qualified by the Offset Committee","case_study","The chapter describes eligibility rules for Saudi participants in Peace Shield offset joint ventures.","rq3","saudi_arabia","peace_shield"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_021","Offsets are interpreted under international trade rules as potential non-tariff barriers, especially when applied to commercial civil contracts.","When offsets are treated as trade barriers, external actors (e.g., the US government) object and trade-regime membership (e.g., GATT) creates legal/political constraints on using offsets.","Saudi offset policy faces conflict and potential restriction when applied to civil contracts under GATT-related scrutiny.","medium","The policy conflict is described, but the chapter does not document a concrete legal resolution or measured impact beyond reported objections.","The chapter reports that offsets on civil contracts raise non-tariff barrier concerns, potentially conflicting with GATT rules and Saudi Arabia’s application for membership.","If offsets are regarded as non-tariff barriers they would be in contradiction of the GATT rules","case_study","Policy/legal discussion in the chapter about how offset requirements interact with GATT rules and external objections.","rq3; rq5","saudi_arabia","unknown_programme"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_022","Saudi naval procurement (Al Sawary II) was structured similarly to Peace Shield, embedding offset investment obligations into long-term defence contracts.","Setting an explicit percentage investment obligation and appointing a managing prime for offset participation creates a structured pipeline of proposed projects tied to the procurement.","The Al Sawary II deal generated a portfolio of proposed offset projects under a defined 35% obligation over ten years.","high","The obligation parameters and existence of project proposals are explicitly described.","The chapter states that Al Sawary II carried a 35% investment obligation over ten years and that dozens of projects were proposed for French offset participation.","has an investment obligation of 35% of the procurement technical costs over ten years","case_study","Programme description of a specific Saudi-French defence procurement and its associated offset obligation and project pipeline.","rq2","saudi_arabia","al_sawary_ii"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_023","The Al Yamamah deal used a ‘best endeavours’ approach with an investment target rather than a strict contractual offset obligation, and was open to a wide set of UK investors.","Flexible obligations and openness to non-defence sectors lower participation barriers and enable indirect offsets focused on proven commercial technologies that can be put into production quickly.","Al Yamamah offsets are predominantly indirect and oriented toward commercially applied technology and non-defence industries.","high","The difference in obligation structure and sectoral openness are stated directly.","The chapter contrasts Al Yamamah with Peace Shield: Al Yamamah relies on ‘best endeavours’ and an investment target, and ventures are not restricted to high-tech or defence-related industries.","Al Yamamah does not have a contractual obligation to offsets, but there is an investment target of £1 bn","case_study","Case study narrative of the Al Yamamah offset programme, focusing on obligation structure and sectoral focus.","rq2; rq5","saudi_arabia","al_yamamah"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_024","Offset performance is measured through credits, and some technologies are valued as strategically ‘highly sought’.","Credit multipliers increase the payoff to investors for targeted technologies, incentivising contractors to seek ventures in those areas; licensing yields lower credits, discouraging credit-seeking via mere licences.","Offset credit rules steer investment toward preferred technologies by changing the relative attractiveness of different offset modes.","high","The multiplier rule is explicitly described and its incentive effect is a direct implication of the credit mechanism.","The text explains that Al Yamamah credits are based on accepted investment value and may be multiplied for certain technologies, creating incentive effects on what ventures contractors pursue.","could result in a credit of up to five times the total value of the investment","case_study","The chapter describes the crediting rules used in Al Yamamah and how multipliers affect contractor incentives.","rq2; rq3","saudi_arabia","al_yamamah"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_025","Offset crediting includes credits for facilitating exports from the host economy, not limited to products from offset-created joint ventures.","One-for-one export credits incentivise the contractor to search for and broker matches between Saudi-made products and the inputs demanded by its wider supplier network.","Contractors are encouraged to promote Saudi exports by linking Saudi manufacturers to global supply chains associated with the prime contractor.","high","The one-for-one credit rule and the intended incentive effect are described explicitly.","The chapter notes that the full value of an export deal can be credited to the programme, which encourages British Aerospace to seek matches between Saudi products and its supply-chain needs.","These credits are typically on a one-for-one basis","case_study","Policy design detail in the Al Yamamah case, describing how export-crediting creates incentives for supply-chain matching.","rq2","saudi_arabia","al_yamamah"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_026","Saudi joint ventures can access concessional finance and incentives through the Saudi Industrial Development Fund (SIDF) and related policies.","Preferential, largely interest-free SIDF funding reduces capital costs and required equity contributions, lowering barriers for both Saudi and foreign partners to establish ventures.","Offset-linked joint ventures become financially feasible with relatively small foreign equity shares because concessional finance fills much of the capital structure.","high","The financing structure is described directly and supports the inferred barrier-reduction mechanism.","The text outlines a typical JV package with half of capital funded by SIDF on preferential terms, which reduces the equity and commercial-loan burden for investors.","50% funding by the Saudi Industrial development Fund (SIDF) at preferential rates","case_study","The chapter provides an illustrative description of typical financing structures for Saudi joint ventures under the Al Yamamah offset programme.","rq2","saudi_arabia","al_yamamah"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_027","Multiple Saudi offset programmes overlapped (Peace Shield and Al Yamamah), and some ventures/activities served multiple contracts and customers.","When investment and output cross programme boundaries, administrators must attribute credits across programmes, increasing transaction costs and potentially delaying crediting decisions.","Cross-contractual offset arrangements create substantial accounting and administrative complexity for credit assignment.","high","The administrative burden is explicitly stated.","The authors note that overlapping ventures and exports across Peace Shield and Al Yamamah required significant accounting work to decide which programme should receive credit.","A large amount of accounting effort would be needed to identify which programme should receive the offset credit","case_study","The chapter describes how overlapping offset programmes interacted and the administrative challenges of attributing credits.","rq3","saudi_arabia","multi_programme"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_028","New entrants considering the Saudi market face partner-search, appraisal, and approval hurdles.","When a prime contractor provides appraisal, introductions, technical/marketing support, and fast-track access through planning/approval systems, it lowers entry and coordination costs for potential offset ventures.","Offset routes can accelerate venture formation and attract additional participants beyond those directly tied to the defence sale.","medium","The support activities are described explicitly, but the causal effect on participation speed/volume is not quantified.","The text lists business-support services and fast-track approval advantages offered via the offset route, implying reduced transaction costs and faster formation for participating ventures.","Offset companies gain fast-track access through the planning and approval systems","case_study","The chapter describes British Aerospace’s support role in the Al Yamamah offset programme and how it affected participation and approvals.","rq2","saudi_arabia","al_yamamah"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_029","Al Yamamah offset implementation required negotiating a detailed offset package and occurred amid restructuring within British Aerospace and declining defence markets.","Delayed agreement and internal reorganisation reduced organisational focus and capability to execute offset obligations early, slowing initial project development until attention shifted.","Al Yamamah offset progress was slow in the early period, with later acceleration as organisational focus increased.","medium","The timing and suggested drivers are described, but the mechanism is interpretive and not supported by independent process-tracing evidence in the text.","The chapter attributes slow early progress partly to the two-and-a-half-year delay in reaching an offset package and to internal restructuring/reorganisation in British Aerospace.","Initial progress on the Al Yamamah offset programme was certainly slow.","case_study","Narrative explanation in the Al Yamamah case describing why early offset progress lagged and what contextual factors contributed.","rq5","saudi_arabia","al_yamamah"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_030","Peace Shield offsets created joint ventures aimed at building domestic capabilities in defence-relevant electronics and integration.","By combining foreign technology partners, parts-kits supply chains, and domestic investment, the joint venture establishes local assembly and then component manufacture for defence-relevant electronics.","Saudi Arabia gains early indigenous electronics production supporting defence requirements (e.g., tactical radios and printed circuit boards).","high","The outcome claim is explicit and directly tied to the described venture activities.","The chapter reports that AEC’s assembly of tactical radios from kits was the first Saudi electronics production explicitly supporting local defence needs, indicating a capability outcome from the offset venture.","the first Saudi electronics industry production to support indigenous defence requirements","case_study","Company-level case material on a Peace Shield offset company (AEC) describing objectives, activities, and capability outcomes.","rq1; rq2","saudi_arabia","peace_shield"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_031","Saudi engineers and technicians need exposure to complex projects and practices not readily available domestically.","Placing Saudi personnel on partner engineering teams provides on-the-job learning across a wider range of projects, accelerating skill acquisition and practical technology transfer.","Technology transfer is strengthened through workforce training and expanded project exposure beyond what local-only work would provide.","high","The training approach is described explicitly and directly supports the mechanism.","The chapter describes a specific transfer method: embedding Saudi staff with partner engineering teams to broaden project exposure, supporting the mechanism that learning-by-doing improves capability uptake.","placing Saudi personnel on the engineering teams of joint venture partners for on the job training","case_study","Company-level description within the Peace Shield offset section explaining how AEC and partners operationalised technology transfer through training placements.","rq2","saudi_arabia","peace_shield"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_032","Saudi Arabia sought domestic maintenance/repair capability for military aircraft components that previously required external support.","Offset-created MRO ventures combine foreign technical know-how and local facilities to shift repair/overhaul work into the Kingdom.","Aircraft component overhaul is undertaken domestically for the first time for some systems (e.g., C-130 propellers).","high","The domestic capability outcome is directly stated.","The authors present AACC as a venture created to maintain/overhaul aircraft components and note a specific ‘first time’ domestic overhaul activity, indicating a security-of-supply capability outcome.","repair and overhaul C-130 propellers, which is being undertaken in the Kingdom for the first time","case_study","Company-level case material on an offset venture (AACC) describing MRO capability creation and contracts.","rq1; rq2","saudi_arabia","peace_shield"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_033","Offset ventures that require extensive hangars, shops and specialised maintenance equipment have high upfront capital and financing needs.","High construction and pre-operating costs combined with difficulty securing additional loans delay operational start-up and can lock ventures into sustained losses while capacity is built.","Some large MRO offset ventures experience delayed starts and ongoing financial losses despite eventual operations.","high","The cost/finance constraints and their operational implications are directly described.","The chapter attributes ASAC’s difficulties partly to high facility costs and financing constraints, and reports planning documents projecting sustained losses over multiple years.","construction, pre-operating and interest costs are high, and difficulty has been experienced in securing additional loans","case_study","Company-level discussion in the chapter describing the financial and operational challenges faced by a major offset MRO venture (ASAC).","rq3; rq5","saudi_arabia","peace_shield"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_034","Offset rules often emphasise manufacturing output, but some capability gaps are in software and systems integration.","Allowing exceptions to manufacturing requirements enables offsets to target knowledge- and service-intensive capabilities (planning, integration, training) that support broader technology absorption.","Offsets can create software/integration firms with high Saudi workforce shares rather than only manufacturing plants.","high","The exception and the nature of the venture are described explicitly.","The chapter notes that ISE focuses on software/hardware integration and training and was treated as an exception to typical manufacturing-centred offset requirements.","It is thus an exception to the manufacturing requirement imposed on most offsets.","case_study","Company-level case material describing International Systems Engineering and its role as a non-manufacturing offset venture.","rq2","saudi_arabia","peace_shield"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_035","Offset ventures can depend on host-government provision of land and enabling infrastructure to become operational.","When government-provided infrastructure is delayed, project timelines slip and operational capability is postponed even after venture creation and capitalisation.","The engine repair/overhaul facility (MEPC) experienced significant delays between planned occupancy and reported operational set-up.","high","The dependency and the delay timeline are explicitly stated.","The chapter reports that MEPC relied on government-provided land and infrastructure intended for 1988 occupancy, but construction contracting lagged and the project was reportedly set up only in 1992.","the construction contract for fencing and earthmoving was not awarded until August 1989.","case_study","Company-level case material on MEPC describing infrastructure dependencies and the timing of project implementation.","rq3; rq5","saudi_arabia","peace_shield"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_036","Offset programmes are intended to catalyse investments that markets might not undertake due to perceived risk, especially in high-technology ventures.","The need to meet offset obligations provides extra impetus and encouragement that can shift investor risk tolerance and unlock projects that would otherwise not be pursued.","Some high-technology ventures may be created that might not have occurred without offset obligations.","low","The claim is explicitly hedged and the chapter acknowledges counterfactual uncertainty, so confidence is low.","The authors suggest that offset obligations likely helped establish some high-tech ventures by changing incentives and risk calculations, while noting that the counterfactual cannot be known.","may not have been without the impetus and encouragement given by the need to meet offset obligations","case_study","Reflective assessment section in the chapter discussing plausible additionality of offset-induced investments while acknowledging counterfactual uncertainty.","rq2; rq5","saudi_arabia","peace_shield"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_037","Technology transfer succeeds only when the recipient economy has absorptive systems and actors able to exploit new opportunities.","In a market-based system, businessmen must perceive profit opportunities and pursue them for transferred technology to be absorbed and applied, making institutional/market development a prerequisite.","Offset success depends in part on broader market-economy development and the existence of absorptive capacity.","medium","The prerequisite is asserted clearly, but the chapter does not empirically measure absorptive capacity or its effect size.","The authors argue that technology transfer requires prior development of systems enabling absorption, and in Saudi Arabia’s market-based approach this depends on businessmen pursuing profit opportunities.","The systems which allow technology to be absorbed must be developed before transfer can take place.","case_study","Synthesis discussion in the chapter connecting technology-transfer outcomes to prerequisites for absorptive capacity and market development.","rq5","saudi_arabia","saudi_economic_offset_programme"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_038","Offset requirements add procedural and administrative burdens to procurement, particularly in already complex defence acquisition systems.","Additional offset review and compliance steps slow decision cycles, increasing transaction costs and encouraging purchasers to drop offset requirements to expedite procurement.","Offset requirements can be reduced or removed in subsequent deals to avoid procurement delays.","medium","The claim is supported by a reported quote, but the evidence is indirect (press reports) and does not quantify the delay.","The chapter cites press reporting that offset requirements were dropped from later Saudi–US deals because they slowed an already laborious procurement process, implying a transaction-cost mechanism.","the offset requirement has slowed the already laborious procurement process","case_study","End-of-chapter discussion drawing on press reports to describe how administrative burdens affected the continuation of offset requirements in Saudi-US deals.","rq3; rq5","saudi_arabia","peace_shield"
"09-saudi-arabia-and-offsets.pdf","09_saudi_arabia_and_offsets_pdf__cmo_039","International trade regimes may classify offsets as non-tariff barriers, creating a risk of formal prohibition for member states.","If the strict interpretation prevails that offsets violate trade rules, states face external constraints and may need to weigh trade-access gains against loss of offset policy tools.","Offset programmes can be threatened or constrained by trade-regime membership and international legal interpretations.","medium","The policy implication is stated clearly but remains contingent on contested legal interpretation rather than demonstrated enforcement outcomes.","The chapter argues that under a strict GATT interpretation, offsets could be treated as prohibited non-tariff barriers, implying a structural constraint on the use of offsets by GATT members.","the view that offset is a non-tariff barrier to trade would preclude all GATT members from running offset programmes","case_study","Policy/legal discussion in the Saudi chapter generalising to the wider issue of offsets under GATT rules and potential implications for multiple countries.","rq3; rq5","multi_country","unknown_programme"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_001","Newly industrialized Asian states pursue higher-technology economic development while facing persistent security threats, and rely on advanced powers for access to defence technologies and markets.","By conditioning arms procurement on offset obligations, local producers and governments leverage purchases to induce foreign suppliers to provide technology transfer and market access opportunities for domestic products.","Offsets become a key channel for acquiring advanced technologies (and related commercial opportunities) that support defence-industrial development.","high","The passage explicitly states the offset-demand rationale (advanced technology for military and economic purposes).","The chapter states that producers in Asian recipient states demand offsets specifically to obtain more advanced technologies (and related economic benefits), indicating offsets operate as a procurement lever for technology acquisition.","Local producers have demanded offsets in order to secure more advanced technologies for both military and economic purposes","comparative_case_study","Academic comparative book chapter examining offsets, defence production, and economic development trajectories in South Korea and Taiwan through descriptive program accounts and analytic discussion.","rq2; rq4","multi_country","unknown_programme"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_002","Offsets are treated as a de facto requirement for winning arms contracts, and Western suppliers compete intensely in Asian markets.","To outbid rivals when offsets are a prerequisite, suppliers escalate offset offers, using increasingly generous packages as competitive inducements.","Offset obligations can grow to very high levels (including, in some cases, exceeding the contract value).","high","The text directly links offsets-as-prerequisite to competitive escalation of offset offers.","The authors argue that when offsets are necessary to win contracts, supplier competition drives firms to offer increasingly generous offset deals.","offsets have often been the sine qua non for landing a contract","comparative_case_study","Comparative discussion of why offsets proliferate in East Asian defence procurement and how supplier competition shapes package size.","rq3","multi_country","unknown_programme"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_003","During the Cold War, the United States prioritised containment and regional stability in East Asia and used arms transfers as part of its broader politico-military strategy.","By bundling offsets (and related support like training and maintenance) into arms sales, providers signal commitment and deepen diplomatic/military ties with recipients, accepting industrial-competitiveness risks as part of alliance management.","Arms sales packages strengthen diplomatic and military ties between provider and recipient states.","high","The political function of offset-inclusive packages is stated explicitly.","The chapter explicitly frames offsets as part of wider arms-transfer packages that were used to strengthen political-military ties, particularly in US transfers to Korea and Taiwan.","arms sales packages (including not only offsets, but provision of training, maintenance, etc.) have served to strengthen diplomatic and military ties","comparative_case_study","Analytic comparative discussion of offsets as part of Cold War-era arms-transfer packages and their political functions.","rq1","multi_country","unknown_programme"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_004","With the end of the Cold War, providers become more cautious about technology transfer, but defence-industry excess capacity increases pressure to sell into Asian markets.","Even as governments and firms grow wary about licensing/co-production, competitive sales pressures push suppliers to pursue markets and offer technology/offset concessions to secure deals.","Offset and technology-transfer pressures persist despite growing caution about long-run competitiveness and security implications.","medium","The pressure mechanism is explicit, but the downstream outcome is framed as an anticipated trend rather than a measured effect.","The authors argue that although offset/technology-transfer caution rises after the Cold War, excess-capacity market pressures keep suppliers seeking deals that can sustain offset-like concessions.","Countervailing this caution, however, are the simple economics of excess capacity that force defense dealers to look to promising markets","comparative_case_study","Comparative analytic section discussing post–Cold War changes in the political economy of offsets and technology transfer.","rq3","multi_country","unknown_programme"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_005","As weapon systems become more sophisticated, South Korea’s local defence industries face capability limits and imports become unavoidable.","South Korea uses an offset system to import expensive technologies while obligating partners to develop local industry and create export opportunities for parts and components.","The offset system helps improve local firms’ financial position, logistics support capability, and broader national-security outcomes.","high","The offset system’s purpose and linkage to local-industry development are described directly.","The chapter describes South Korea’s offset system as a response to rising sophistication and import needs, explicitly stating the system’s purpose as developing local industry via imported advanced technology.","the ROK government implemented the “offset” system, designed to develop the local defense industry with expensive technology imported from advanced nations","case_study","Book-chapter case material on South Korea’s adoption and stated objectives of an offset system, linking procurement constraints to industrial and logistics outcomes.","rq2; rq4","south_korea","unknown_programme"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_006","South Korea continues to purchase foreign military equipment while aiming to make those purchases contribute to domestic industrial development.","By using military offset programs to request technology transfer, licensed part production, and buy-backs, the Ministry of National Defense ties foreign procurement to domestic capability-building incentives.","Foreign purchases are framed as more economical/efficient while still contributing to the development of domestic industries.","high","The ministry statement explicitly links offsets to technology transfer/licensed production and domestic-industry development.","The chapter quotes South Korea’s defence ministry describing offsets as a mechanism for extracting technology transfer/licensed production/buybacks while still meeting military needs through foreign purchases.","since July 1982 the ministry has been utilizing military offset programs to ask foreign contractors to provide certain benefits in return","case_study","Case-specific discussion of South Korea’s offset rationale and the causal logic used by the defence ministry to justify offsets as industrial-development instruments.","rq2","south_korea","unknown_programme"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_007","South Korea’s Korean Fighter Program prioritised technology transfer and future domestic aerospace design/development.","Procurement decision-makers choose the vendor perceived to offer greater access to technology, treating technology-transfer terms as decisive selection criteria.","South Korea switches its fighter choice to the F-16 as the basis for the Korean Fighter Program.","high","The causal claim about selection criteria and the decision outcome is reported explicitly.","The authors report that South Korean officials cited technology access as the key reason for selecting the F-16 platform, illustrating how offset/technology-transfer terms shape procurement choices.","the key reason for the switch was “greater access to technology offered by General Dynamics.”","case_study","Case narrative linking South Korea’s fighter-selection decision to offset-related technology-access considerations.","rq2","south_korea","korean_fighter_program"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_008","South Korea aims to move beyond basic assembly toward domestic design and development in aerospace, using large fighter procurement as an industrial-development lever.","Transfer of manufacturing data and offset provisions, combined with kit assembly and local production, expand the workforce experience base and enable learning-by-doing beyond simple assembly.","Local production expands and the domestic aerospace base gains capabilities oriented toward future design, development, and production.","medium","The intended learning and capability trajectory is stated clearly, but the chapter frames parts of the outcome as expected/aspirational.","The chapter presents the Korean Fighter Program as a means of expanding local production and moving the domestic base toward design/development, with offset provisions and data access supporting that trajectory.","expanding local production, broadening the experience pool of domestic work-force and industry beyond simple “metal-bending;”","case_study","Book-chapter case discussion of the Korean Fighter Program’s industrial-development intent and the capability-building pathway via offset-linked data and production workshare.","rq2","south_korea","korean_fighter_program"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_009","South Korea attempts indigenous development of complex naval weapons (e.g., heavyweight torpedoes) despite limited prior experience in such systems.","When foreign procurements are not paired with offset-linked technology transfer and co-production packages, domestic programmes lack the know-how and support needed to overcome development inexperience.","Indigenous weapon-development efforts run into difficulties.","medium","The text directly states the absence of offset-linked packages and reports trouble, but the causal linkage is implied rather than fully evidenced.","After noting that offsets are usually used to bring in technology transfer/coproduction, the authors state this was not done for the torpedo effort, which coincides with reported development trouble.","That appears not to have been the case with the torpedo program, however.","case_study","Case vignette on South Korea’s torpedo-development difficulties, used to contrast offset-supported technology transfer with programmes lacking such arrangements.","rq2; rq5","south_korea","unknown_programme"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_010","South Korea remains highly dependent on US-origin technology, while advanced technologies may be withheld and offset generosity constrained by provider policy.","By limiting access to key advanced technologies and constraining offset package size, the provider preserves control and reduces the pace/depth of recipient capability development.","Technology transfer yields only a modest domestic defence industry and sustains dependence and friction in bilateral military-industrial cooperation.","high","The text explicitly states the withholding mechanism and its constraining effect on development.","The chapter claims that withheld advanced technologies limit South Korea’s further industrial development, contributing to continuing dependence and tensions over the terms of cooperation.","key, advanced technologies — the “good stuff’ — are withheld, thwarting further development.","case_study","Case discussion of constraints on South Korea’s technology acquisition and the resulting limits on domestic defence-industrial development.","rq2; rq3; rq5","south_korea","unknown_programme"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_011","Domestic production runs can be too small to sustain an industry economically without access to external markets.","Offset-linked cooperative marketing and third-country export opportunities increase production volume, enabling scale economies and reinforcing incentives to deepen local production capability.","Exports to third countries are treated as necessary to achieve economies of scale supporting a more self-sustaining industrial base.","high","The statement explicitly links exports to scale-economy requirements.","The chapter reports South Korean officials’ view that third-country exports are required to reach the production scale needed for a sustainable defence-industrial base.","only through exports to third countries can sufficient economies of scale be achieved","case_study","Case material on South Korea’s emphasis on export-led scale economies as part of an offset/industrial-cooperation strategy.","rq2","south_korea","unknown_programme"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_012","Taiwan seeks to build systems-integration experience and an integrated air-defense capability while incorporating domestically developed components.","Through offset-linked licensing and technology transfer, the foreign supplier enables Taiwan to test and build integration skills by incorporating indigenous components with the Patriot system.","Taiwan advances toward an integrated air-defense system and strengthens domestic systems-integration capability.","high","The licensing/technology-transfer mechanism and intended integration outcome are described directly.","The authors describe a Raytheon licensing/technology-transfer arrangement that allowed Taiwan to incorporate domestic components with Patriot, framing offsets as a practical route for developing integration capability.","Raytheon ... agreed to license portions of its system to Taiwan, while providing Taiwan with significant technology transfer","case_study","Book-chapter case material on Taiwan’s use of offset-linked licensing and technology transfer to build air-defense integration capabilities.","rq1; rq2","taiwan","unknown_programme"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_013","Taiwan has substantial civil-infrastructure spending leverage and faces difficulties securing advanced weapons technology through normal channels.","By offering participation in a multi-billion dollar national development plan as an inducement, Taiwan increases supplier incentives to provide trouble-free weapons sales and associated technology access.","Domestic-offset leverage is used to facilitate access to modern weapons technology.","high","The inducement mechanism is stated explicitly in the text.","The chapter states that Taiwan uses domestic-offset opportunities tied to civil infrastructure contracts to incentivize foreign suppliers to provide weapons technology with fewer complications.","Taiwan has dangled the prospect of participation in its multi-billion dollar national development plan","case_study","Case discussion of Taiwan’s use of domestic offsets (civil contracts) as bargaining leverage to obtain weapons technology.","rq2; rq3","taiwan","unknown_programme"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_014","High-cost fighter procurements in Taiwan face political scrutiny and are expected to deliver both defence capability and domestic aerospace-industrial benefits.","Political actors condition procurement support on industrial-development criteria, pressuring negotiators to seek technology transfer agreements and co-production/participation terms alongside the purchase.","Procurement debates elevate technology transfer and co-production as criteria for judging major weapons deals.","medium","The political criterion is explicit, but the chapter does not show the extent to which it changed final contract terms.","A cited Taiwanese parliamentarian frames the F-16 deal as needing to satisfy both defence needs and aerospace-industry development, supporting the mechanism that political scrutiny drives industrial-participation demands.","“this whole deal has to meet two criteria. One is to meet our defense needs. The second is to build up our aerospace industry.”","case_study","Case material illustrating how domestic political criteria shape Taiwan’s demands for technology transfer and industrial participation in fighter deals.","rq2","taiwan","unknown_programme"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_015","Taiwan’s diplomatic isolation reduces bargaining leverage and can constrain its ability to delay purchases while shopping for the most favourable offset/technology terms.","When suppliers resist co-production on political/economic grounds and acquisition urgency is high, Taiwan accepts reduced production participation to secure delivery of needed aircraft.","Taiwan foregoes significant production shares in an F-16 deal in order to obtain the aircraft.","high","The passage directly states the constraint and the resulting procurement trade-off.","The authors describe Taiwan’s constrained choice between better offsets/technology terms and timely acquisition, noting it accepted reduced production participation to secure the aircraft.","Taiwan chose to forego (albeit unwillingly) significant production shares in the F-16 deal in order to secure the aircraft.","case_study","Case discussion linking Taiwan’s constrained bargaining position to reduced offset/production participation in fighter procurement.","rq2; rq5","taiwan","unknown_programme"
"10-the-teeth-of-little-tigers.pdf","10_the_teeth_of_little_tigers_pdf__cmo_016","US policymakers historically used offsets/technology transfer to bind South Korea and Taiwan politically, but the political rationale weakens after the Cold War.","As the need to preserve political ties through technology transfer declines, the US becomes less willing to approve transfer on diplomatic grounds, tightening the political channel that previously enabled generous terms.","Technology-transfer/offset generosity declines relative to the Cold War period even as regional threats persist.","medium","The direction of change is argued explicitly, but the magnitude and specific contractual changes are not quantified here.","The authors explicitly argue that the political justification for technology transfer waned after the Cold War, implying reduced willingness to offer generous offset/transfer terms.","With the end of the Cold War, the need to preserve political ties through technology transfer has declined.","comparative_case_study","Comparative assessment of the political role of offsets and how post–Cold War shifts change provider willingness to transfer technology.","rq1; rq3","multi_country","unknown_programme"
